Date,Close,High,Low,Open,Volume
2010-11-08,9.565007209777832,9.599529922856235,9.509169330657663,9.522378480941088,281758400
2010-11-09,9.488758087158203,9.645463470918607,9.441326822090709,9.637957869424126,383544000
2010-11-10,9.547300338745117,9.569514937863728,9.412809506689445,9.505571811135441,384227200
2010-11-11,9.505867958068848,9.558403147217824,9.43381885123412,9.45633404681559,361284000
2010-11-12,9.247095108032227,9.50136527497549,9.115007594529208,9.486355676414844,795846800
2010-11-15,9.217378616333008,9.322449045788971,9.194262993592895,9.260007364636301,403606000
2010-11-16,9.053765296936035,9.234185884939164,8.985619287551597,9.177748387648235,657650000
2010-11-17,9.021045684814453,9.125815486254169,8.938790284189109,9.042059446223979,479449600
2010-11-18,9.259105682373047,9.296330682268925,9.14683106815557,9.16214047763533,494491200
2010-11-19,9.2080717086792,9.258205253954287,9.163341908666332,9.245296707750821,384843200
2010-11-22,9.407105445861816,9.407105445861816,9.18225480721753,9.206570458967647,393075200
2010-11-23,9.268110275268555,9.358772304536492,9.202967132627398,9.319745258126215,519447600
2010-11-24,9.450332641601562,9.46834512396492,9.358771995270445,9.366275993819771,413725200
2010-11-26,9.456338882446289,9.537393467663302,9.394497615976434,9.418513462786601,237585600
2010-11-29,9.512473106384277,9.530784591662522,9.347662524268712,9.471345011839533,445785200
2010-11-30,9.3407621383667,9.437126942037436,9.332356310901126,9.412509875888261,501858000
2010-12-01,9.498363494873047,9.538890370794434,9.456335178200794,9.464440393060379,461750800
2010-12-02,9.55090045928955,9.576416940545677,9.45303424037861,9.532287560596894,462837200
2010-12-03,9.529583930969238,9.565907893562999,9.496561855293663,9.516675388836797,342092800
2010-12-06,9.610939025878906,9.676382760843365,9.559003447284395,9.565608022700216,448481600
2010-12-07,9.552702903747559,9.726218364836146,9.550001431830216,9.720515613732294,391454000
2010-12-08,9.636757850646973,9.637058459511438,9.51967991660995,9.595329941005593,321935600
2010-12-09,9.59922981262207,9.681484386465202,9.577014424210466,9.670377894694452,294151200
2010-12-10,9.623249053955078,9.637958847974875,9.564409076252238,9.595930521508176,262511200
