Date,Close,High,Low,Open,Volume
2022-09-06,31.605318069458008,31.9008935833286,31.401230534236074,31.760143466465706,290800
2022-09-07,32.1612663269043,32.26682685769648,31.61726757716077,31.661606167902704,523700
2022-09-08,32.309059143066406,32.469514081314756,31.855844882663455,31.985335821886277,280700
2022-09-09,32.970584869384766,32.970584869384766,32.54059490089658,32.5483372438392,299800
2022-09-12,33.287269592285156,33.30838385128853,33.07614579434458,33.160594776603865,280000
2022-09-13,31.746055603027344,32.597589579873855,31.66864293520782,32.54129116619501,663700
2022-09-14,31.950151443481445,32.02052515019739,31.654575969187817,31.879775052180662,276100
2022-09-15,31.513818740844727,31.99940633490402,31.358996084182884,31.795318873185888,420000
2022-09-16,31.316774368286133,31.365333134063853,30.971936795148466,31.22528641058274,357000
2022-09-19,31.59827995300293,31.598279953002926,31.12817421389642,31.14084277067315,270100
2022-09-20,31.330854415893555,31.520866656402035,31.123247405406797,31.351965992199503,282400
2022-09-21,30.866382598876953,31.844591727377697,30.82415675941763,31.46456722599917,348900
2022-09-22,30.51450538635254,30.796002898819523,30.401905844448777,30.641180206567373,405300
2022-09-23,30.092256546020508,30.317458325303512,29.740382624981713,30.317458325303512,372600
2022-09-26,30.014842987060547,30.465241123165107,29.916316045776107,30.06410511541044,303600
2022-09-27,29.993722915649414,30.50745835786236,29.742486109757536,30.34559672685698,2981900
2022-09-28,30.5496768951416,30.66227638048814,29.881116276391257,30.01483001089142,398100
2022-09-29,29.80371856689453,30.20485460230992,29.492663775662482,30.20485460230992,383900
2022-09-30,29.311092376708984,30.04158121216341,29.311092376708984,29.691114089211226,419800
2022-10-03,30.028423309326172,30.163368292890034,29.44603686986021,29.609388899534476,321300
2022-10-04,30.745752334594727,30.823877801238233,30.504274851016245,30.53268460421446,247300
2022-10-05,30.781261444091797,30.88069286540259,30.205976165975446,30.461658511804934,178900
2022-10-06,30.56820297241211,30.93752172707163,30.504282366619044,30.717350149494653,348300
2022-10-07,29.652006149291992,30.21947792363768,29.509960068991543,30.19888179740136,378600
2022-10-10,29.367916107177734,29.73723485887866,29.14064344602391,29.73723485887866,322800
2022-10-11,28.98438835144043,29.4140757097971,28.828137417745936,29.197456082376345,288000
2022-10-12,28.966632843017578,29.183252479896055,28.93112200452837,28.97728582363401,182200
2022-10-13,29.58808135986328,29.694616582332426,28.132115338836684,28.25995652207836,595100
2022-10-14,28.870752334594727,29.850864448501707,28.79972795070806,29.843763364764648,212500
2022-10-17,29.66621208190918,29.783400305517006,29.417630755228608,29.417630755228608,748200
2022-10-18,29.886383056640625,30.468769556627876,29.652006614075578,30.468769556627876,200600
2022-10-19,29.82955551147461,30.08310562792654,29.630692675041722,29.815350636114694,141500
2022-10-20,29.723024368286133,30.248593991311147,29.616491852463078,29.694617322981976,195800
2022-10-21,30.284103393554688,30.32032677721732,29.580979610840163,29.637796408056992,118300
2022-10-24,30.56820297241211,30.653429543701584,30.07672441634524,30.4119520006282,399500
2022-10-25,31.015640258789062,31.06535868698252,30.66763022655924,30.66763022655924,285700
2022-10-26,30.546884536743164,31.001432426751006,30.468761785118193,30.617908914542664,382700
2022-10-27,30.17047691345215,30.632126071681068,30.127862269686627,30.54689678415002,321600
2022-10-28,30.7741641998291,30.830981000821698,30.028423028363058,30.149163133090305,427000
2022-10-31,30.62500762939453,30.788359621746658,30.469469266252162,30.710236876163034,382900
2022-11-01,30.3731632232666,30.95046204288266,30.32986477950368,30.914381382802514,403200
2022-11-02,29.59381866455078,30.62718709839977,29.579388597420145,30.402040062812674,424900
2022-11-03,29.09589958190918,29.44227901112488,29.045386087197244,29.370117662330404,429100
2022-11-04,29.463916778564453,29.601024382638506,28.929913670737985,29.564943723964053,677200
2022-11-07,29.75979232788086,29.80308803135466,29.406195150432172,29.665980382389787,400100
2022-11-08,29.940195083618164,30.1999775337346,29.611854687520974,29.940195083618164,916500
2022-11-09,29.391752243041992,29.84637624291936,29.355671584938847,29.810295584816213,564200
2022-11-10,31.008190155029297,31.02262296815253,30.26491541945969,30.308213858829394,1023200
2022-11-11,31.332935333251953,31.38345158220256,30.928827363879755,31.065935031662598,552200
2022-11-14,31.23190689086914,31.433963618953204,31.174178363401523,31.296853204757063,444900
2022-11-15,31.49169158935547,31.715396167185343,31.2679897643045,31.693745561086384,1102400
2022-11-16,31.31126594543457,31.679295739047834,31.253537454987253,31.376212217673547,610200
2022-11-17,31.332935333251953,31.448397899105817,31.05871999768627,31.123666314589528,687900
2022-11-18,31.426742553710938,31.578283019379214,31.241285102075384,31.578283019379214,305300
2022-11-21,31.31126594543457,31.490950723721646,31.235495753285296,31.426725679106397,431500
2022-11-22,31.65044403076172,31.657659062947868,31.25788131426497,31.448390096208744,391200
2022-11-23,31.823637008666992,31.89580110502765,31.693744387996613,31.693744387996613,425200
2022-11-25,31.78754997253418,31.85971405444651,31.765902124349605,31.845281238064043,288400
2022-11-28,31.549407958984375,31.816408117275614,31.46281108107024,31.72259620925744,573300
2022-11-29,31.383441925048828,31.549415183222685,31.246331546677816,31.542197398688298,802300
2022-11-30,32.19886016845703,32.19886016845703,31.340128651216272,31.412289945755955,831600
2022-12-01,32.188655853271484,32.290934383289716,32.05715408985349,32.254406734980485,482600
2022-12-02,32.10829162597656,32.15943088823206,31.82337208287284,31.82337208287284,453500
2022-12-05,31.9183349609375,32.144810767347906,31.823363662951238,32.02061624526739,1053200
2022-12-06,31.501907348632812,31.931479737215085,31.355794044833175,31.925635650963816,796800
2022-12-07,31.414243698120117,31.55670341752168,31.26813037935756,31.392327675713652,495800
2022-12-08,31.68455696105957,31.743003413341537,31.341193807983842,31.53844361723489,282000
2022-12-09,31.523847579956055,31.816071599277556,31.48731713901967,31.626126126062648,266400
2022-12-12,31.940263748168945,31.940263748168945,31.501923610490987,31.618813756495594,924800
2022-12-13,32.137516021728516,32.700047926912255,31.889124115971164,32.568548952693305,791500
2022-12-14,32.02061462402344,32.42972859310887,31.74299958294411,32.21055999725883,525900
2022-12-15,31.07088279724121,31.710126230768424,30.961299880764663,31.677252191889522,893600
2022-12-16,30.815183639526367,31.158549543319193,30.617931064169635,30.91746213336765,493600
2022-12-19,30.427989959716797,30.895550446847814,30.303792637702436,30.895550446847814,505800
2022-12-20,30.435285568237305,30.58285919978744,30.135754543642342,30.36223030833786,439700
2022-12-21,30.873632431030273,30.97591372875416,30.501046029117532,30.610631740381493,422300
2022-12-22,30.15038299560547,30.55949992547003,29.704738415386114,30.55949992547003,844300
2022-12-23,30.208820343017578,30.300140843192214,29.821622314078876,30.026179342668303,449700
2022-12-27,29.94581413269043,30.267261230873597,29.88006327318933,30.25995403155126,710400
2022-12-28,29.58784294128418,30.113849929819906,29.514787653712254,29.93120892400951,753000
2022-12-29,30.274097442626953,30.355619335428035,29.84425859024955,29.91836785983921,583700
2022-12-30,30.237045288085938,30.237045288085938,29.873905879386964,30.051769271826725,779600
2023-01-03,30.14070701599121,30.637248309285976,29.89614409554136,30.526081546388998,513300
2023-01-04,30.237045288085938,30.377856869779034,29.920595231933977,30.348212028676524,708700
2023-01-05,29.829437255859375,30.103644955819416,29.777560199842274,30.03694547992778,752200
2023-01-06,30.377859115600586,30.5112552562485,29.667137708999697,29.948017369099134,964500
2023-01-09,30.5927734375,30.94109323608319,30.543861996398057,30.64465049340547,728900
2023-01-10,30.75581932067871,30.79287395926199,30.45937655783709,30.533488662091347,524400
2023-01-11,31.09672737121582,31.12637221372996,30.803990912336157,30.88180650361995,794000
2023-01-12,31.23012351989746,31.296822995997122,30.866984126645185,31.178246463718565,1033900
2023-01-13,31.474693298339844,31.48580940795316,31.1337832500335,31.17825051557465,551700
2023-01-17,31.55622100830078,31.637740102819475,31.430231812974768,31.55622100830078,1052100
2023-01-18,31.341297149658203,31.726671671103194,31.31906210134243,31.682204401559797,980300
2023-01-19,31.200481414794922,31.319057957466775,31.083389093206513,31.237538881388698,571600
2023-01-20,31.65996742248535,31.659967422485355,31.23753832011408,31.34129243970173,911300
2023-01-23,31.91935157775879,31.96381883902637,31.664413296919168,31.793365244798757,1016900
2023-01-24,31.852649688720703,31.91193936592363,31.778540419304456,31.83041747331331,1330600
2023-01-25,31.815601348876953,31.845246193343787,31.482103916345,31.645147733824615,872700
2023-01-26,32.008296966552734,32.052764246843694,31.87489795276871,32.008296966552734,1325700
2023-01-27,32.1120491027832,32.19949942851559,31.94159263429621,31.971237483345114,1249100
2023-01-30,31.793371200561523,32.00087947117358,31.763726354163186,31.95641220157607,1075400
2023-01-31,32.12685775756836,32.12685775756836,31.867472484460055,31.90452711960589,753000
2023-02-01,32.33725357055664,32.44956284429014,31.977867893210302,32.097663118992415,1303800
2023-02-02,32.53192901611328,32.636749502335846,32.42710852989072,32.56936449602934,1341900
2023-02-03,32.32228088378906,32.53192468446401,32.24740993392607,32.2623846951274,1305300
2023-02-06,32.27735900878906,32.3417479105327,32.18002449040184,32.26238424779537,676700
2023-02-07,32.49448013305664,32.53191559753152,32.20996546199037,32.311041501686844,725200
2023-02-08,32.262393951416016,32.45481526103733,32.24367478050779,32.449574235920366,871100
2023-02-09,32.157562255859375,32.53192269456287,32.1126379750033,32.53192269456287,866500
2023-02-10,32.075199127197266,32.30730360298152,31.902993686251467,32.30730360298152,874000
2023-02-13,32.31480026245117,32.374699317138436,32.11264523709784,32.157569528113285,679000
2023-02-14,32.55438232421875,32.60679255540269,32.2024826095751,32.23243212914974,698500
2023-02-15,32.68167495727539,32.68916091106792,32.43459563995989,32.51695541239839,825400
2023-02-16,32.382179260253906,32.65920519640177,32.35222973846938,32.50197449124841,858400
2023-02-17,32.284847259521484,32.32228273659889,32.06023154091322,32.314796783640936,958700
2023-02-21,31.813148498535156,32.1350958194357,31.768224221688385,32.075199639783236,934800
2023-02-22,31.8505859375,32.04525210358784,31.708327146759455,31.880535457249945,726600
2023-02-23,32.075199127197266,32.17253363073817,31.72554722256446,32.15755887202855,947800
2023-02-24,31.663408279418945,31.74576803730838,31.49868876364008,31.715818515140654,1093900
2023-02-27,31.902996063232422,32.12012579648464,31.828122264105758,31.970381054374716,1036000
2023-02-28,31.888023376464844,32.09691600574317,31.813152428614178,31.92545885039018,1108200
2023-03-01,31.663368225097656,31.943239516362354,31.549905409068558,31.844905268169086,1092100
2023-03-02,31.897855758666992,31.95080719206215,31.397112540315838,31.436447396184334,914400
2023-03-03,32.374393463134766,32.41221343982423,32.003753651907054,32.06426503751434,1239800
2023-03-06,32.397090911865234,32.707219367681226,32.38952518450315,32.518116580342706,1121000
2023-03-07,32.13990783691406,32.49541907993367,32.086956407038706,32.48029051218061,1729200
2023-03-08,32.260929107666016,32.32597934322944,32.02644066759053,32.17772343907539,915600
2023-03-09,31.829776763916016,32.57105920927708,31.761699657429844,32.2987507833324,1536300
2023-03-10,31.413755416870117,31.958372390427343,31.338115452978133,31.87516669885836,1699300
2023-03-13,31.701183319091797,31.996183132754226,31.126312257272552,31.315414997874505,1450200
2023-03-14,32.260929107666016,32.31765762217883,31.958363564696278,32.05669779898327,1752600
2023-03-15,32.40465545654297,32.41978402658257,31.89785845939528,32.034012704271994,1397400
2023-03-16,32.98709487915039,33.03247770717493,32.245812204790596,32.35927216033184,1420800
2023-03-17,32.90388488769531,33.13080765465247,32.760167808567665,33.01734771391366,1149900
2023-03-20,32.979522705078125,33.03247125107805,32.73747138465578,32.94170272728951,877600
2023-03-21,33.31990432739258,33.35772430069915,33.085418761604444,33.22913581436101,831400
2023-03-22,33.17618942260742,33.6300349026282,33.13080372041367,33.38798359521989,1234300
2023-03-23,33.372859954833984,33.638361590824196,33.20115660475048,33.36529711275808,1272800
2023-03-24,33.486331939697266,33.486331939697266,33.214023382839954,33.342614817124975,840100
2023-03-27,33.433372497558594,33.60734671106817,33.37285822217467,33.59221814222219,862500
2023-03-28,33.425811767578125,33.45606890979355,33.24578667671217,33.45606890979355,752300
2023-03-29,33.73593521118164,33.757873511565506,33.600539858174656,33.65273241076486,797900
2023-03-30,33.82670211791992,33.93259920023341,33.75786901441615,33.93259920023341,1201400
2023-03-31,34.10658264160156,34.10658264160156,33.85620955373554,33.90235126225306,1366300
2023-04-03,34.033226013183594,34.04850845785011,33.89568692601322,34.01030088876968,967700
2023-04-04,34.04851150512695,34.14020326650402,34.01030393262701,34.101998608832616,994600
2023-04-05,33.97974395751953,34.056153277364466,33.87276974380514,34.056153277364466,960000
2023-04-06,34.07905578613281,34.09433822423137,33.81162040647568,33.94151675807285,1009500
2023-04-10,34.07905578613281,34.086698462595606,33.81162040647568,33.987364072368514,1176000
2023-04-11,34.02558135986328,34.13255555149584,33.9873767078271,34.13255555149584,961200
2023-04-12,33.92625427246094,34.18605002095092,33.890340670634984,34.18605002095092,923400
2023-04-13,34.28538131713867,34.33122865415237,34.04392567112152,34.056150461727114,828200
2023-04-14,34.30830383300781,34.36179093137378,34.09435252471566,34.239534290133236,620800
2023-04-17,34.361785888671875,34.36942565239089,34.166938393317025,34.29301635588945,727900
2023-04-18,34.39999008178711,34.54516890915016,34.331220549914555,34.522246703468575,699500
2023-04-19,34.438201904296875,34.49168900524914,34.2318932656974,34.27774060144008,729800
2023-04-20,34.28538131713867,34.49168996145761,34.17076734684713,34.27774155171729,1056100
2023-04-21,34.323577880859375,34.37706788551069,34.11727220001304,34.293015911551485,712000
2023-04-24,34.31593322753906,34.453472271723776,34.10198489873056,34.36942030974119,1380400
2023-04-25,33.719932556152344,34.25480629157647,33.7122898788139,34.25480629157647,1523700
2023-04-26,34.00266647338867,34.30066690419858,33.95681913217609,34.11728336900575,1278700
2023-04-27,34.76676940917969,34.83553895976901,34.27010010883141,34.30066500127745,1648000
2023-04-28,34.97307586669922,34.97307586669922,34.65979302585436,34.751484782611094,1923200
2023-05-01,35.00705337524414,35.09122888195094,34.922103075611716,34.99932901383354,1692100
2023-05-02,34.82170867919922,35.053389451023406,34.62864087834892,35.053389451023406,1502700
2023-05-03,34.721317291259766,35.08428574863566,34.69042573191261,34.914385118207576,919100
2023-05-04,34.58230209350586,34.74448127835577,34.458738823989236,34.69814394754427,995200
2023-05-05,35.09199905395508,35.16922793447147,34.759922232685994,34.81398392203776,1248400
2023-05-08,35.23873519897461,35.254180976281084,35.030221624308396,35.138339119472924,1352000
2023-05-09,35.0997314453125,35.18468176032567,35.0765613028663,35.17695739751652,852500
2023-05-10,35.416343688964844,35.478123828608155,35.13986938896744,35.385452146153355,1318600
2023-05-11,35.524471282958984,35.54763847369063,35.34684928006185,35.47041254059814,1254600
2023-05-12,35.46269226074219,35.58625848147897,35.277348821598714,35.57081270388687,1254900
2023-05-15,35.57854080200195,35.60170799975091,35.39319732804754,35.5244820432668,1511800
2023-05-16,35.63258743286133,35.75615068876886,35.55536150266177,35.55536150266177,1525900
2023-05-17,35.918331146240234,35.94922270035578,35.655758828219525,35.7561549061047,1518800
2023-05-18,36.17318344116211,36.188629218814455,35.94999593115994,35.98783705531487,3523500
2023-05-19,36.095943450927734,36.204060906435714,36.02643895153265,36.157723591512415,1548700
2023-05-22,36.14228820800781,36.196346951299546,36.069696301007724,36.08822946471608,1451900
2023-05-23,35.97240447998047,36.15002655465414,35.918342769792936,36.11141062652281,1480200
2023-05-24,35.887451171875,35.94150993159225,35.75616350828921,35.93378556821467,1194400
2023-05-25,36.327640533447266,36.41259084283369,36.12067063519707,36.41259084283369,2852600
2023-05-26,36.5593147277832,36.590206279440366,36.31218820648695,36.47436443371627,2830400
2023-05-30,36.54386520385742,36.71376577456555,36.485944286936,36.70604141445325,3490400
2023-05-31,36.48979949951172,36.5616195373534,36.43574077296859,36.47435372821659,2277200
2023-06-01,36.611976623535156,36.64310335271592,36.44856574794856,36.47190931063,1343300
2023-06-02,36.705360412597656,36.75983368261836,36.59641980937388,36.68980001363038,1694000
2023-06-05,36.767608642578125,36.829862103211106,36.71313834872846,36.72091854710339,2361100
2023-06-06,36.790958404541016,36.81430494041593,36.71469998030369,36.75983463738927,2080300
2023-06-07,36.55751037597656,36.884335131714174,36.53416681071266,36.81430146751387,1766100
2023-06-08,36.736488342285156,36.767615078049786,36.5886408000165,36.5886408000165,1188700
2023-06-09,36.798744201660156,36.90768481549655,36.736490726091304,36.775397664117286,1685100
2023-06-12,37.02439880371094,37.032179001894356,36.853204759592614,36.89211168732633,1746400
2023-06-13,37.06330490112305,37.12555539042074,36.96214451655501,37.12555539042074,1373500
2023-06-14,37.11778259277344,37.14112615986317,37.0010588205071,37.08665585771457,1074500
2023-06-15,37.195594787597656,37.22672152125531,37.06331062216568,37.07887398899451,1751200
2023-06-16,37.11778259277344,37.25006676416037,37.1099994248043,37.24228656460007,1455200
2023-06-20,37.211151123046875,37.24227785082286,37.03995708868713,37.03995708868713,1324800
2023-06-21,37.10221481323242,37.22671877025367,37.03218115188244,37.22671877025367,3899800
2023-06-22,37.30453872680664,37.30453872680664,37.067202556133935,37.086657508513916,1533700
2023-06-23,37.1722412109375,37.273401583877664,37.055517475359785,37.1722412109375,1872600
2023-06-26,36.92323684692383,37.29674868042098,36.89989031654963,37.18780810003533,1482900
2023-06-27,37.25006103515625,37.304531328927396,36.97770956630049,37.024399661707925,2110100
2023-06-28,37.27341842651367,37.37302043031143,37.13335106789173,37.18003820849288,2281000
2023-06-29,37.296756744384766,37.33566367887629,37.20337950792335,37.320100311397916,2239600
2023-06-30,37.63914108276367,37.670267817025,37.4679499811439,37.483510379865805,2248100
2023-07-03,37.6524772644043,37.70736401768957,37.61327286792963,37.70736401768957,1172500
2023-07-05,37.71519470214844,37.770081442338395,37.60542122176852,37.60542122176852,1456400
2023-07-06,37.5818977355957,37.628944792984825,37.432919873851155,37.574055063812736,1625900
2023-07-07,37.542701721191406,37.77793107838224,37.52701936523154,37.58190611553928,1306800
2023-07-10,37.50349426269531,37.58582438143031,37.31530899765581,37.53485598094913,1813600
2023-07-11,37.62110900878906,37.63522402592081,37.397640679708715,37.57406194278667,1494800
2023-07-12,37.9190673828125,37.96611145722125,37.78498519032006,37.85633796212962,1660600
2023-07-13,38.20133972167969,38.224861756376775,38.06725754347948,38.099405919487154,1561200
2023-07-14,38.248382568359375,38.38873708525178,38.19898450241278,38.24054288741199,1589300
2023-07-17,38.42872619628906,38.46009090314574,38.23270126508944,38.23270126508944,1407200
2023-07-18,38.59340286254883,38.62476458923282,38.33464842745314,38.43658226471242,1766500
2023-07-19,38.56985855102539,38.671792337337074,38.53849684001632,38.624745284169535,1806000
2023-07-20,38.20918273925781,38.53850620928864,38.13861363790145,38.49145914468328,1940800
2023-07-21,38.154293060302734,38.38952238304356,38.12292835297646,38.32679595949413,1467100
2023-07-24,38.19350814819336,38.29544198000728,38.0915773074834,38.256237580418535,6446700
2023-07-25,38.40521240234375,38.483624186310344,38.27191685625612,38.279756539100916,1406300
2023-07-26,38.38168716430664,38.452256268444096,38.209184245058765,38.38952684649815,1469200
2023-07-27,38.366004943847656,38.750212185756624,38.27191380170106,38.742372503537524,2344200
2023-07-28,38.726688385009766,38.765892776527494,38.55418547300776,38.58555018266328,1963000
2023-07-31,38.75804901123047,38.797253398617734,38.687479917492176,38.7933320625481,2311300
2023-08-01,38.739097595214844,38.76279509964436,38.644301550664544,38.69960075002695,1450900
2023-08-02,38.28092575073242,38.6048047027158,38.154534038090524,38.59690653904524,2319100
2023-08-03,38.2098274230957,38.39151530836146,38.05183704052064,38.12293256200862,2084300
2023-08-04,38.18614196777344,38.64273187659831,38.138743934022514,38.41522794411096,1537900
2023-08-07,38.50210189819336,38.51000005948235,38.20271005594031,38.33621037697233,1240900
2023-08-08,38.24142837524414,38.28882639685862,37.95704627238943,38.27302705632046,2295300
2023-08-09,37.89384841918945,38.288822855867544,37.79115422189672,38.26512234054411,1599100
2023-08-10,37.9570426940918,38.45076073905505,37.822752832301376,38.14663174926064,1542800
2023-08-11,37.77534866333008,37.92543783972676,37.641058823409146,37.870141668769286,1683300
2023-08-14,38.17033004760742,38.18612938698582,37.65686206476503,37.71216125929735,1601600
2023-08-15,37.86225128173828,38.18613021245707,37.79115575970655,38.11503469042534,1346400
2023-08-16,37.47517395019531,37.917546409806086,37.46964433211787,37.82275338753801,1878800
2023-08-17,37.119693756103516,37.64105981994512,37.05649640852737,37.57786247236898,1707900
2023-08-18,37.072303771972656,37.17894555232724,36.732625488745384,36.7563229925095,1751200
2023-08-21,37.6015625,37.648960513869994,37.174992428832454,37.23818676724351,1558000
2023-08-22,37.56207275390625,37.83855670022737,37.49887840356347,37.83855670022737,1500700
2023-08-23,38.0676383972168,38.13873392247193,37.64106825910205,37.65686458612224,1843500
2023-08-24,37.356685638427734,38.375720481770614,37.34088629821125,38.375720481770614,2093800
